"Código do IBGE";"Código do Município";"Município";"Estado";"Ano de Referência";"Prestadores";"Serviços";"Natureza Jurídica";"FN001 - Receita operacional direta total";"FN002 - Receita operacional direta de água";"FN003 - Receita operacional direta de esgoto";"FN004 - Receita operacional indireta";"FN005 - Receita operacional total (direta + indireta)";"FN006 - Arrecadação total";"FN007 - Receita operacional direta de água exportada (bruta ou tratada)";"FN008 - Créditos de contas a receber";"FN010 - Despesa com pessoal próprio";"FN011 - Despesa com produtos químicos";"FN013 - Despesa com energia elétrica";"FN014 - Despesa com serviços de terceiros";"FN015 - Despesas de Exploração (DEX)";"FN016 - Despesas com juros e encargos do serviço da dívida";"FN017 - Despesas totais com os serviços (DTS)";"FN018 - Despesas capitalizáveis realizadas pelo prestador de serviços";"FN019 - Despesas com depreciação, amortização do ativo diferido e provisão para devedores duvidosos";"FN020 - Despesa com água importada (bruta ou tratada)";"FN021 - Despesas fiscais ou tributárias computadas na DEX";"FN022 - Despesas fiscais ou tributárias não computadas na DEX";"FN023 - Investimento realizado em abastecimento de água pelo prestador de serviços";"FN024 - Investimento realizado em esgotamento sanitário pelo prestador de serviços";"FN026 - Quantidade total de empregados próprios";"FN030 - Investimento com recursos próprios realizado pelo prestador de serviços.";"FN031 - Investimento com recursos onerosos realizado pelo prestador de serviços.";"FN032 - Investimento com recursos não onerosos realizado pelo prestador de serviços.";"FN033 - Investimentos totais realizados pelo prestador de serviços";"FN034 - Despesas com amortizações do serviço da dívida";"FN035 - Despesas com juros e encargos do serviço da dívida, exceto variações monetária e cambial";"FN037 - Despesas totais com o serviço da dívida";"FN041 - Despesas capitalizáveis realizadas pelo(s) município(s)";"FN042 - Investimento realizado em abastecimento de água pelo(s) município(s)";"FN043 - Investimento realizado em esgotamento sanitário pelo(s) município(s)";"FN045 - Investimento com recursos próprios realizado pelo(s) município(s)";"FN046 - Investimento com recursos onerosos realizado pelo(s) município(s)";"FN047 - Investimento com recursos não onerosos realizado pelo(s) município(s)";"FN048 - Investimentos totais realizados pelo(s) município(s)";"FN051 - Despesas capitalizáveis realizadas pelo estado";"FN052 - Investimento realizado em abastecimento de água pelo estado";"FN053 - Investimento realizado em esgotamento sanitário pelo estado";"FN055 - Investimento com recursos próprios realizado pelo estado";"FN056 - Investimento com recursos onerosos realizado pelo estado";"FN057 - Investimento com recursos não onerosos realizado pelo estado";"FN058 - Investimentos totais realizados pelo estado";"QD008 - Quantidade de amostras para turbidez (analisadas)";"QD009 - Quantidade de amostras para turbidez fora do padrão";"QD011 - Quantidades de extravasamentos de esgotos registrados";"QD012 - Duração dos extravasamentos registrados";"QD021 - Quantidade de interrupções sistemáticas";"QD022 - Duração das interrupções sistemáticas";"QD023 - Quantidade de reclamações ou solicitações de serviços";"QD024 - Quantidade de serviços executados";"QD025 - Tempo total de execução dos serviços";"TB011 - Quantidade de empregados administrativos dos agentes públicos (Antigo campo GE050)";"TB012 - Quantidade de empregados administrativos dos agentes privados (Antigo campo GE051)"
3200508;320050;Apiacá;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32005040] Prefeitura Municipal de Apiacá - PMA;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;1.249.408,58;1.249.408,58;;8.289,89;1.257.698,47;1.256.074,60;0,00;407.143,06;359.572,60;27.986,28;175.247,32;315.362,24;1.133.314,10;12.956,45;1.320.914,42;0,00;156.162,97;0,00;176.743,13;18.480,02;1.049.787,43;12.564,37;3;1.062.351,80;;;1.062.351,80;68.960,24;12.956,45;81.916,69;;;;;;;;;;;;;;;4.580;2;;;0;0,00;1.614;1.605;7.844,39;1;0;
3200607;320060;Aracruz;ES;2019;[32006011] Serviço Autônomo de Água e Esgoto - SAAE | [32006040] Secretaria de Transportes e Serviços Urbanos - SETRANS;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;26.261.215,55;18.711.954,66;7.549.260,89;2.299.853,67;28.561.069,22;28.561.069,22;0,00;4.019.234,57;10.875.959,67;1.481.975,60;3.812.936,77;0,00;22.897.487,46;0,00;36.882.847,87;0,00;7.544.355,70;0,00;285.610,71;0,00;4.006.413,46;1.327.591,07;144;6.006.969,90;0,00;0,00;6.006.969,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31.024;98;1.653;16.212,00;0;0,00;40.737;38.932;1.167.960,00;7;15;
3200706;320070;Atilio Vivacqua;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32007011] Prefeitura Municipal de Atilio Vivacqua - PMAV | [32007040] PREFEITURA MUNICIPAL DE ATÍLIO VIVACQUA - PMAV;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;1.530.178,28;1.530.178,28;0,00;15.277,39;1.545.455,67;1.534.618,80;0,00;467.022,65;536.481,18;33.972,23;219.540,63;481.814,71;1.675.718,48;15.727,69;1.993.443,33;0,00;189.564,49;0,00;208.469,62;22.432,69;46.200,44;379.918,52;9;426.118,96;;;426.118,96;83.710,07;15.727,69;99.437,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;0,00;;;;;4.589;4;30;35,00;0;0,00;3.312;3.075;4.725,44;;0;
3200805;320080;Baixo Guandu;ES;2019;[32008011] Serviço Autônomo de Água e Esgoto - SAAE | [32008040] Secretaria Municipal de Serviços Urbanos - SEMSU;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;7.606.913,14;5.326.625,14;2.280.288,00;163.951,96;7.770.865,10;7.608.987,62;0,00;172.632,02;2.390.414,74;249.454,55;919.323,34;2.206.794,34;6.680.652,28;0,00;7.081.302,68;0,00;0,00;0,00;75.884,41;670,40;0,00;0,00;50;177.895,00;0,00;0,00;177.895,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.819;305;0;0,00;14;112,00;7.942;7.577;;2;9;
3200904;320090;Barra de São Francisco;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32009040] Prefeitura Municipal de Barra de São Francisco - PMBSF;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6.844.993,08;4.963.758,30;1.881.234,78;64.256,79;6.909.249,87;8.746.836,49;0,00;2.041.054,90;1.943.824,61;151.291,87;947.374,87;1.704.826,45;6.126.622,57;70.041,65;7.140.772,09;0,00;844.206,20;0,00;937.026,42;99.901,68;329.655,86;164.979,64;16;494.635,50;;;494.635,50;372.794,28;70.041,65;442.835,93;;;;;;;;;;;;;;;7.314;1;234;925,75;0;0,00;8.085;7.638;97.251,89;4;0;
3201001;320100;Boa Esperança;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32010011] Prefeitura Municipal de Boa Esperança - PMBE | [32010040] Prefeitura Municipal de Boa Esperança - PMBE;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;1.869.692,98;1.869.092,98;600,00;32.540,59;1.902.233,57;1.890.445,07;0,00;617.865,82;611.708,11;43.026,67;268.299,10;481.886,28;1.803.295,37;19.797,98;2.089.954,89;0,00;238.623,34;0,00;274.387,52;28.238,21;134.713,89;77.011,08;8;211.724,97;;;211.724,97;105.374,04;19.797,98;125.172,02;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.468;0;0;0,00;0;0,00;3.378;3.340;220.111,28;3;0;
3201100;320110;Bom Jesus do Norte;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32011040] SECRETARIA MUNICIPAL DE OBRAS - SEMOB;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2.807.220,88;2.306.456,57;500.764,31;18.613,72;2.825.834,60;2.950.495,75;0,00;769.090,39;685.010,09;53.315,75;333.857,97;600.786,36;2.159.041,64;24.682,91;2.516.431,21;0,00;297.500,10;0,00;330.460,12;35.205,68;34.148,48;12.484,73;6;46.633,21;;;46.633,21;131.373,91;24.682,91;156.056,82;;;;;;;;;;;;;;;4.667;0;341;3.510,93;0;0,00;4.401;4.393;37.336,89;;;
3201159;320115;Brejetuba;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32011511] Prefeitura Municipal de Brejetuba - PMB | [32011540] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - PMB/OBRAS;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;616.925,54;616.925,54;0,00;9.309,64;626.235,18;658.489,12;0,00;170.866,60;269.846,98;35.674,72;86.367,83;142.824,53;650.267,47;5.867,85;735.229,45;0,00;70.724,71;0,00;78.319,48;8.369,42;558.517,29;0,00;6;558.517,29;;;558.517,29;31.231,43;5.867,85;37.099,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.578;0;120;220,00;0;0,00;1.290;1.192;824,40;2;0;
3201209;320120;Cachoeiro de Itapemirim;ES;2019;[32012011] BRK Ambiental - Cachoeiro de Itapemirim S.A. - BRK | [32012040] Secretaria Municipal de Serviços Urbanos - SEMSUR;Água e Esgoto | Res. Sólidos;Empresa privada | Administração pública direta;96.357.117,72;54.976.983,80;41.380.133,92;9.170.149,40;105.527.267,12;103.838.086,00;0,00;21.036.039,90;17.768.083,92;602.262,82;7.582.322,13;7.900.800,82;56.922.880,09;6.019.488,20;85.364.835,61;0,00;12.023.949,17;0,00;10.471.280,11;6.895.991,93;3.513.451,72;3.591.942,80;196;8.166.492,58;0,00;0,00;8.166.492,58;0,00;5.718.482,34;6.019.488,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27.617;0;2.502;64.239,00;0;0,00;21.819;12.288;214.809,10;2;5;
3201308;320130;Cariacica;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32013040] PREFEITURA MUNICIPAL DE CARIACICA - PMC;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;101.442.942,48;76.744.026,03;24.698.916,45;640.797,03;102.083.739,51;93.653.064,31;0,00;21.853.952,17;22.061.951,72;1.717.127,07;10.752.481,70;19.349.378,82;69.535.723,97;794.956,16;81.046.082,27;0,00;9.581.541,62;0,00;9.930.106,43;1.133.860,53;8.939.405,68;18.270.794,17;166;14.169.153,99;3.926.336,39;9.114.709,47;27.210.199,85;4.231.127,26;794.956,16;5.026.083,42;;;;;;;;;;;;;;;24.645;26;4.799;62.530,00;0;0,00;63.612;50.540;782.653,00;2;0;
3201407;320140;Castelo;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32014040] SECRETARIA MUNICIPAL DE SERVIÇOS URBANOS - SEMSUR;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;7.485.646,92;6.136.281,76;1.349.365,16;26.343,37;7.511.990,29;7.454.847,31;0,00;2.184.460,79;2.226.421,13;173.286,94;1.085.105,83;1.952.677,01;7.017.321,37;80.224,42;8.178.909,67;0,00;966.938,33;0,00;990.610,27;114.425,56;119.741,37;1.036.754,96;17;1.156.496,33;;;1.156.496,33;426.991,74;80.224,42;507.216,16;;;;;;;;;;;;;;;4.944;4;985;4.299,56;0;0,00;11.887;11.527;7.100,75;3;3;
3201506;320150;Colatina;ES;2019;[32015012] Serviço Colatinense de Meio Ambiente e Saneamento Ambiental - SANEAR | [32015040] SERVIÇO COLATINENSE DE SANEAMENTO AMBIENTAL - SANEAR;Água e Esgoto | Res. Sólidos;Autarquia | Autarquia;25.554.808,76;24.584.083,74;970.725,02;4.050.908,55;29.605.717,31;31.725.900,06;0,00;7.500.882,22;8.755.484,44;888.667,58;6.371.975,39;7.263.181,06;25.511.991,22;0,00;25.665.859,45;0,00;153.868,23;0,00;491.897,71;0,00;701.549,85;63.926,75;192;1.036.237,71;0,00;0,00;1.036.237,71;0,00;0,00;0,00;1.152.694,85;728.758,70;2.397.526,35;237.973,21;2.235.610,50;1.805.396,19;4.278.979,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.514;26;1.247;1.611,00;52;439,00;19.231;14.800;15.795,00;16;2;
3201605;320160;Conceição da Barra;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32016040] PREFEITURA MUNICIPAL DE CONCEIÇÃO DA BARRA - PMCB;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;6.062.131,26;5.785.946,60;276.184,66;121.945,18;6.184.076,44;6.171.318,19;0,00;1.909.853,76;1.677.303,57;130.547,99;817.478,72;1.471.074,85;5.286.591,12;60.438,12;6.161.688,91;0,00;728.455,68;0,00;816.226,55;86.203,10;498.731,36;6.694,60;15;505.425,96;;;505.425,96;321.679,83;60.438,12;382.117,95;;;;;;;;;;;;;;;9.655;6;0;0,00;0;0,00;11.351;11.205;317.884,98;5;;
3201704;320170;Conceição do Castelo;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN;Água;Sociedade de economia mista com administração pública;1.503.275,95;1.503.275,95;;5.918,90;1.509.194,85;1.459.957,60;0,00;491.050,77;432.027,02;33.625,55;210.559,91;378.908,20;1.361.679,67;15.567,19;1.587.080,66;0,00;187.630,04;0,00;210.490,42;22.203,77;13.861,68;7.231.193,79;4;520.045,25;2.024.734,26;4.700.275,96;7.245.055,47;82.855,83;15.567,19;98.423,02;;;;;;;;;;;;;;;4.617;4;;;0;0,00;1.412;1.212;880,79;;;
3201803;320180;Divino de São Lourenço;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN;Água;Sociedade de economia mista com administração pública;455.520,04;455.520,04;;3.057,33;458.577,37;467.493,85;0,00;158.471,14;130.601,52;10.164,99;63.652,14;114.543,73;411.634,98;4.705,96;479.773,57;0,00;56.720,46;0,00;64.763,76;6.712,19;19.515,59;2.710.711,75;1;209.265,41;758.999,29;1.761.962,64;2.730.227,34;25.047,27;4.705,96;29.753,23;;;;;;;;;;;;;;;2.582;0;;;0;0,00;990;981;5.687,36;;;
3201902;320190;Domingos Martins;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32019040] PREFEITURA MUNICIPAL DE DOMINGOS MARTINS - PMDM;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;4.642.350,26;2.970.311,79;1.672.038,47;8.520,93;4.650.871,19;4.492.126,73;0,00;880.268,09;815.368,65;63.461,82;397.391,70;715.117,01;2.569.910,86;29.380,10;2.995.312,27;0,00;354.115,94;0,00;390.133,66;41.905,38;2.143.353,67;198.394,14;7;2.341.747,81;;;2.341.747,81;156.374,59;29.380,10;185.754,69;;;;;;;;;;;;;;;10.723;2;0;0,00;0;0,00;5.715;5.345;3.857,35;3;0;
3202009;320200;Dores do Rio Preto;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32020011] Prefeitura Municipal de Dores do Rio Preto - PMDRP | [32020040] Secretaria Municipal de Obras - smo;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;634.988,42;603.988,42;31.000,00;13.252,41;648.240,83;638.213,52;0,00;276.514,02;238.092,74;13.394,34;83.873,10;150.933,50;632.404,64;6.201,00;722.190,40;0,00;74.740,16;0,00;86.506,43;8.844,61;1.225.161,64;1.521.467,90;4;1.469.734,26;384.441,59;892.453,69;2.746.629,54;33.004,62;6.201,00;39.205,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;2.473;0;;;0;0,00;964;944;;1;0;
3202108;320210;Ecoporanga;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32021040] Prefeitura Municipal de Ecoporanga - PME;Água e Esgoto | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3.842.340,10;3.430.305,76;412.034,34;37.920,83;3.880.260,93;3.879.360,70;0,00;1.107.772,39;977.203,32;76.057,75;476.266,15;857.053,69;3.079.987,69;35.211,48;3.589.822,93;0,00;424.400,10;0,00;485.482,43;50.222,77;139.833,28;324.753,04;8;464.586,32;;;464.586,32;187.411,87;35.211,48;222.623,35;;;;;;;;;;;;;;;9.042;6;138;193,66;0;0,00;5.482;5.369;55.065,70;1;2;
3202207;320220;Fundão;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN;Água e Esgoto;Sociedade de economia mista com administração pública;3.801.765,10;2.818.969,86;982.795,24;5.760,27;3.807.525,37;2.452.343,83;0,00;1.250.796,89;1.545.379,30;120.280,05;753.181,90;1.355.370,10;4.870.787,04;55.684,51;5.677.056,12;0,00;671.160,75;0,00;819.219,52;79.423,83;109.286,88;122.014,63;10;231.301,51;;;231.301,51;296.378,88;55.684,51;352.063,39;;;;;;;;;;;;;;;6.384;3;0;0,00;0;0,00;2.177;1.989;3.243,37;;;
3202256;320225;Governador Lindenberg;ES;2019;[32022511] Prefeitura Municipal de Governador Lindenberg - PMGL | [32022540] Secretaria Municipal de Meio Ambiente - SEMMA;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;1.211.745,96;881.191,76;330.554,20;71.367,17;1.283.113,13;1.241.633,67;0,00;144.314,51;741.976,81;30.210,51;162.287,60;5.589,00;1.171.858,64;0,00;1.205.045,10;;33.186,46;0,00;14.633,32;0,00;;;20;;;;;0,00;0,00;0,00;0,00;3.303,44;40.698,81;0,00;0,00;44.002,25;44.002,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36;0;10;12,00;0;0,00;451;390;1.560,00;3;0;
3202306;320230;Guaçuí;ES;2019;[32023011] Serviço Autônomo de Água e Esgoto - SAAE | [32023040] Prefeitura Municipal de Guaçuí -ES - PMG;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;3.750.972,00;2.813.229,00;937.743,00;0,00;3.750.972,00;3.221.721,00;0,00;529.251,00;1.706.020,00;127.036,00;193.840,00;255.978,00;2.314.726,00;0,00;2.846.920,00;0,00;0,00;0,00;31.852,00;532.194,00;0,00;0,00;40;103.136,00;0,00;0,00;103.136,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.320;0;61;183,00;2;20,00;2.591;2.591;4.016,05;3;;
3202405;320240;Guarapari;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN;Água e Esgoto;Sociedade de economia mista com administração pública;55.351.894,18;35.994.708,48;19.357.185,70;147.765,59;55.499.659,77;53.829.314,25;0,00;12.269.785,40;10.271.196,54;799.428,35;5.005.942,10;9.008.326,89;32.373.159,75;370.101,03;37.731.940,06;0,00;4.460.797,41;0,00;4.751.583,50;527.881,87;2.373.531,15;5.928.003,01;93;13.977.416,51;18.775,80;;13.996.192,31;1.969.850,19;370.101,03;2.339.951,22;;;;;;;;;;;;;;;5.534;22;1.559;764,42;0;0,00;17.351;16.299;192.206,99;;;
3202454;320245;Ibatiba;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32024540] Prefeitura Municipal de Ibatiba - ES - PMI;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;2.682.427,38;2.682.427,38;;16.301,44;2.698.728,82;2.673.898,40;0,00;893.617,05;764.253,74;59.483,44;372.479,48;670.286,80;2.408.804,86;27.538,28;2.807.538,14;0,00;331.916,65;0,00;378.839,05;39.278,36;198.811,19;3.019.491,05;7;410.175,57;845.457,49;1.962.669,18;3.218.302,24;146.571,57;27.538,28;174.109,85;;;;;;;;;;;;;;;4.213;0;;;0;0,00;4.535;4.363;43.631,62;2;0;
3202504;320250;Ibiraçu;ES;2019;[32025011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;Autarquia;2.001.647,38;1.397.988,71;603.658,67;229.221,05;2.230.868,43;2.230.868,43;0,00;252.940,53;1.207.385,33;37.230,90;211.865,62;0,00;2.032.452,52;0,00;2.113.789,03;0,00;81.336,51;0,00;25.404,16;0,00;0,00;6.248,64;23;100.337,97;0,00;0,00;100.337,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.140;0;0;0,00;0;0,00;3.456;3.183;2.460,00;;;
3202553;320255;Ibitirama;ES;2019;[32025511] Prefeitura Municipal de Ibitirama - PMI | [32025540] Prefeitura Municipal de Ibitirama - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;560.223,44;399.859,59;160.363,85;30.586,59;590.810,03;590.850,05;0,00;74.319,11;332.782,21;15.970,00;47.193,72;164.718,17;590.810,01;0,00;820.650,33;;0,00;0,00;4.924,25;1.000,00;;;11;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;742;0;100;32,00;0;0,00;1.430;1.300;3.540,00;;;
3202603;320260;Iconha;ES;2019;[32026011] Serviço Autônomo de Água e Esgoto de Iconha - SAAE | [32026040] SECRETARIA MUNICIPAL DE OBRAS, TRASNPORTES E SERVIÇOS URBANOS - SEMUR;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;2.305.779,39;1.787.043,36;518.736,03;126.008,07;2.431.787,46;2.431.787,46;0,00;294.089,44;1.163.174,87;47.580,00;309.958,79;225.145,42;2.100.194,96;0,00;2.100.194,96;0,00;;0,00;24.202,73;0,00;0,00;0,00;21;145.960,00;;;145.960,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.650;0;90;360,00;0;0,00;335;335;840,00;16;0;
3202652;320265;Irupi;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32026511] Prefeitura Municipal de Irupi - PMI | [32026540] Prefeitura Municipal de Irupi - PMI;Esgotos | Água | Res. Sólidos;Administração pública direta | Sociedade de economia mista com administração pública | Administração pública direta;1.034.966,44;1.034.966,44;0,00;3.836,21;1.038.802,65;1.049.474,08;0,00;328.002,84;372.336,03;25.555,97;151.911,35;266.566,32;1.035.037,47;10.951,70;1.195.809,69;0,00;131.999,91;0,00;141.133,44;15.620,61;19.779,74;1.630.667,20;6;133.926,44;456.586,82;1.059.933,68;1.650.446,94;58.290,04;10.951,70;69.241,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.406;0;0;0,00;0;0,00;851;795;12.890,70;0;0;
3202702;320270;Itaguaçu;ES;2019;[32027011] Serviço Autônomo de Água de Água e Esgoto - SAAE | [32027040] Secretaria Muncipal de Infraestrutura e Desenvolvimento Urbano - SMIDU;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;1.698.352,73;1.287.902,93;410.449,80;110.428,91;1.808.781,64;1.793.202,28;0,00;0,00;819.892,17;55.063,25;339.509,01;310.107,79;1.625.999,96;0,00;1.945.939,75;0,00;0,00;0,00;20.188,88;4.159,95;0,00;0,00;29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.480;0;16;32,00;0;0,00;1.531;1.469;533,00;3;0;
3202801;320280;Itapemirim;ES;2019;[32028011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;Autarquia;7.934.106,75;7.417.521,86;516.584,89;368.945,69;8.303.052,44;8.012.733,54;0,00;1.964.355,91;5.513.947,17;520.641,30;1.527.495,50;426.896,26;9.334.166,18;0,00;9.938.879,27;52.433,44;0,00;0,00;92.224,81;0,00;203.479,43;10.982,83;70;311.514,61;0,00;0,00;311.514,61;0,00;0,00;0,00;293.198,48;0,00;0,00;293.198,48;0,00;0,00;293.198,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15.513;16;;;360;4.320,00;6.949;4.802;;;;
3202900;320290;Itarana;ES;2019;[32029011] Prefeitura Municipal de Itarana - PMI | [32029040] Prefeitura Municipal de Itarana - PMI;Água e Esgoto | Res. Sólidos;Administração pública direta | Administração pública direta;1.035.132,64;745.956,31;289.176,33;31.781,01;1.066.913,65;1.095.974,10;0,00;69.608,82;509.068,84;41.720,40;90.777,86;208.545,43;1.133.934,06;0,00;1.133.934,06;;0,00;0,00;11.589,46;0,00;;;20;;;;;0,00;0,00;0,00;0,00;283.257,76;0,00;0,00;0,00;283.257,76;283.257,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.472;0;0;0,00;0;0,00;833;798;514,00;1;0;
3203007;320300;Iúna;ES;2019;[32053000] Companhia Espírito-Santense de Saneamento - CESAN | [32030040] Prefeitura Municipal de Iúna - PMI;Água | Res. Sólidos;Sociedade de economia mista com administração pública | Administração pública direta;3.893.731,59;3.893.731,59;;10.667,29;3.904.398,88;3.655.144,62;0,00;1.214.373,31;1.126.903,75;87.709,24;549.226,66;988.348,08;3.551.819,40;40.605,62;4.139.757,68;0,00;489.416,14;0,00;530.955,79;57.916,53;193.851,40;4.184.035,85;9;486.733,91;1.171.530,04;2.719.623,30;4.377.887,25;216.122,01;40.605,62;256.727,63;;;;;;;;;;;;;;;6.588;2;;;0;0,00;5.705;5.421;58.718,19;;0;
3203056;320305;Jaguaré;ES;2019;[32030511] Serviço Autônomo de Água e Esgoto - SAAE | [32030540] PREFEITURA MUNICIPAL DE JAGUARE - PMJ;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;2.915.118,07;2.069.641,32;845.476,75;800.750,63;3.715.868,70;3.454.277,39;0,00;51.427,16;1.193.987,69;247.587,16;1.237.452,77;878.072,18;3.557.099,80;0,00;9.992.241,62;0,00;0,00;0,00;0,00;0,00;18.000,01;0,00;13;;;;37.050,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.628;2;2;0,00;20;130,00;18;18;;;3;
3203106;320310;Jerônimo Monteiro;ES;2019;[32031011] Serviço Autônomo de Água e Esgoto - SAAE | [32031040] SECRETARIA MUNICIPAL DE DES. URBANO, OBRAS PUBLICAS E TRANSPORTES - SEMDUR;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;1.995.152,10;1.338.921,90;656.230,20;0,00;1.995.152,10;1.995.152,10;0,00;0,00;575.904,18;34.300,00;138.184,13;498.234,50;1.246.622,81;0,00;1.246.622,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.320;30;;;0;0,00;5.200;5.200;7.230,00;0;0;
3203130;320313;João Neiva;ES;2019;[32031311] Serviço Autônomo de Água e Esgoto - SAAE | [32031340] SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS - SEMOSU;Água e Esgoto | Res. Sólidos;Autarquia | Administração pública direta;2.838.748,99;1.992.004,11;846.744,88;0,00;2.838.748,99;3.063.242,45;0,00;254.784,96;896.550,86;77.423,60;254.784,96;619.479,99;1.877.532,01;0,00;1.877.532,01;0,00;;0,00;29.292,60;0,00;86.780,44;0,00;29;131.527,39;0,00;0,00;131.527,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.820;13;;;0;0,00;4.076;3.984;;0;7;
